name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Doug McDermott","Chicago Bulls",2016-02-03,2015,2528588,1610612741,400828631,4,5,36,0,"Jump Shot","2PT Field Goal",8,"Sacramento Kings",-81,18,0,0.00,,0.00,0.00
"JJ Redick","Los Angeles Clippers",2016-02-10,2015,3024,1610612746,400828679,5,0,01,0,"Jump Shot","3PT Field Goal",23,"Boston Celtics",-235,26,0,0.00,,0.00,0.00
"Doug McDermott","Chicago Bulls",2016-02-03,2015,2528588,1610612741,400828631,3,1,00,0,"Jump Shot","3PT Field Goal",26,"Sacramento Kings",55,262,0,0.00,,0.00,0.00
"Aron Baynes","Detroit Pistons",2016-02-04,2015,2968439,1610612765,400828633,3,5,27,1,"Jump Shot","2PT Field Goal",16,"New York Knicks",-150,65,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2016-02-03,2015,3059319,1610612750,400828632,1,10,11,0,"Jump Shot","3PT Field Goal",27,"Los Angeles Clippers",-171,218,0,0.00,,0.00,0.00
"Jerryd Bayless","Milwaukee Bucks",2016-02-01,2015,3417,1610612749,400828616,3,3,19,0,"Jump Shot","3PT Field Goal",24,"Sacramento Kings",-47,242,0,0.00,,0.00,0.00
"DeMar DeRozan","Toronto Raptors",2016-02-02,2015,3978,1610612761,400828619,3,6,50,1,"Jump Shot","2PT Field Goal",18,"Phoenix Suns",89,159,0,0.00,,0.00,0.00
"Devin Booker","Phoenix Suns",2016-02-02,2015,3136193,1610612756,400828619,1,11,12,1,"Jump Shot","3PT Field Goal",24,"Toronto Raptors",-19,247,0,0.00,,0.00,0.00
"Jrue Holiday","New Orleans Pelicans",2016-02-03,2015,3995,1610612740,400828629,1,3,05,1,"Jump Shot","2PT Field Goal",4,"San Antonio Spurs",0,47,0,0.00,,0.00,0.00
"Tobias Harris","Orlando Magic",2016-02-03,2015,6440,1610612753,400828627,1,8,42,0,"Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",20,247,0,0.00,,0.00,0.00
"Joe Ingles","Utah Jazz",2016-02-10,2015,2968436,1610612762,400828685,1,0,50,0,"Jump Shot","3PT Field Goal",26,"New Orleans Pelicans",-204,174,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2016-02-03,2015,6475,1610612744,400828626,4,1,19,1,"Jump Shot","3PT Field Goal",27,"Washington Wizards",-7,273,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2016-02-10,2015,6475,1610612744,400828686,3,4,49,0,"Jump Shot","3PT Field Goal",23,"Phoenix Suns",48,234,0,0.00,,0.00,0.00
"DAngelo Russell","Los Angeles Lakers",2016-02-04,2015,3136776,1610612747,400828634,3,4,45,1,"Jump Shot","2PT Field Goal",9,"New Orleans Pelicans",55,77,0,0.00,,0.00,0.00
"Damian Lillard","Portland Trail Blazers",2016-02-10,2015,6606,1610612757,400828687,1,3,38,0,"Jump Shot","3PT Field Goal",24,"Houston Rockets",50,244,0,0.00,,0.00,0.00
"Jordan Clarkson","Los Angeles Lakers",2016-02-04,2015,2528426,1610612747,400828634,4,6,38,0,"Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",-238,90,0,0.00,,0.00,0.00
"Meyers Leonard","Portland Trail Blazers",2016-02-10,2015,6605,1610612757,400828687,3,2,33,0,"Jump Shot","2PT Field Goal",15,"Houston Rockets",48,149,0,0.00,,0.00,0.00
"Danny Green","San Antonio Spurs",2016-02-10,2015,3988,1610612759,400828677,2,0,14,0,"Jump Shot","3PT Field Goal",23,"Orlando Magic",235,47,0,0.00,,0.00,0.00
"Kobe Bryant","Los Angeles Lakers",2016-02-02,2015,110,1610612747,400828621,3,3,27,0,"Jump Shot","3PT Field Goal",24,"Minnesota Timberwolves",76,237,0,0.00,,0.00,0.00
"Nicolas Batum","Charlotte Hornets",2016-02-10,2015,3416,1610612766,400828676,2,6,58,0,"Jump Shot","2PT Field Goal",20,"Indiana Pacers",123,170,0,0.00,,0.00,0.00
"Josh Smith","Houston Rockets",2016-02-02,2015,2411,1610612745,400828618,1,8,28,0,"Jump Shot","3PT Field Goal",24,"Miami Heat",15,242,0,0.00,,0.00,0.00
"George Hill","Indiana Pacers",2016-02-10,2015,3438,1610612754,400828676,4,5,15,0,"Jump Shot","3PT Field Goal",26,"Charlotte Hornets",-135,223,0,0.00,,0.00,0.00
"Danny Green","San Antonio Spurs",2016-02-10,2015,3988,1610612759,400828677,4,10,19,1,"Jump Shot","2PT Field Goal",12,"Orlando Magic",128,18,0,0.00,,0.00,0.00
"KarlAnthony Towns","Minnesota Timberwolves",2016-02-03,2015,3136195,1610612750,400828632,4,1,20,0,"Jump Shot","2PT Field Goal",21,"Los Angeles Clippers",71,198,0,0.00,,0.00,0.00
"Derrick Rose","Chicago Bulls",2016-02-01,2015,3456,1610612741,400828615,4,0,40,0,"Jump Shot","3PT Field Goal",24,"Utah Jazz",145,198,0,0.00,,0.00,0.00
"DeMarcus Cousins","Sacramento Kings",2016-02-03,2015,4258,1610612758,400828631,1,2,52,1,"Jump Shot","2PT Field Goal",20,"Chicago Bulls",17,203,0,0.00,,0.00,0.00
"Reggie Jackson","Detroit Pistons",2016-02-03,2015,6443,1610612765,400828624,4,0,32,1,"Jump Shot","3PT Field Goal",26,"Boston Celtics",-133,229,0,0.00,,0.00,0.00
"Marco Belinelli","Sacramento Kings",2016-02-10,2015,3190,1610612758,400828678,2,2,21,0,"Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",109,228,0,0.00,,0.00,0.00
"Darren Collison","Sacramento Kings",2016-02-10,2015,3973,1610612758,400828678,3,0,59,1,"Jump Shot","2PT Field Goal",15,"Philadelphia 76ers",156,11,0,0.00,,0.00,0.00
"Isaiah Canaan","Philadelphia 76ers",2016-02-10,2015,2490589,1610612755,400828678,4,9,00,0,"Jump Shot","3PT Field Goal",26,"Sacramento Kings",151,218,0,0.00,,0.00,0.00
"Taj Gibson","Chicago Bulls",2016-02-03,2015,3986,1610612741,400828631,1,11,41,0,"Jump Shot","2PT Field Goal",18,"Sacramento Kings",-119,144,0,0.00,,0.00,0.00
"Avery Bradley","Boston Celtics",2016-02-10,2015,4240,1610612738,400828679,2,7,05,1,"Jump Shot","3PT Field Goal",24,"Los Angeles Clippers",-240,18,0,0.00,,0.00,0.00
"Carmelo Anthony","New York Knicks",2016-02-02,2015,1975,1610612752,400828617,4,6,22,0,"Jump Shot","2PT Field Goal",11,"Boston Celtics",71,85,0,0.00,,0.00,0.00
"Danny Green","San Antonio Spurs",2016-02-03,2015,3988,1610612759,400828629,4,11,45,0,"Jump Shot","3PT Field Goal",23,"New Orleans Pelicans",230,-21,0,0.00,,0.00,0.00
"Jae Crowder","Boston Celtics",2016-02-02,2015,6581,1610612738,400828617,3,11,02,0,"Jump Shot","2PT Field Goal",10,"New York Knicks",-70,75,0,0.00,,0.00,0.00
"JR Smith","Cleveland Cavaliers",2016-02-10,2015,2444,1610612739,400828682,1,3,20,0,"Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",78,237,0,0.00,,0.00,0.00
"AlFarouq Aminu","Portland Trail Blazers",2016-02-04,2015,4248,1610612757,400828635,3,10,28,0,"Jump Shot","3PT Field Goal",24,"Toronto Raptors",177,174,0,0.00,,0.00,0.00
"Marc Gasol","Memphis Grizzlies",2016-02-01,2015,3206,1610612763,400828611,1,2,36,0,"Jump Shot","2PT Field Goal",13,"New Orleans Pelicans",-138,2,0,0.00,,0.00,0.00
"Anderson Varejao","Cleveland Cavaliers",2016-02-10,2015,2419,1610612739,400828682,3,8,08,0,"Jump Shot","2PT Field Goal",13,"Los Angeles Lakers",127,36,0,0.00,,0.00,0.00
"Cameron Bairstow","Chicago Bulls",2016-02-10,2015,2528354,1610612741,400828683,2,9,06,0,"Jump Shot","2PT Field Goal",17,"Atlanta Hawks",171,2,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-02-03,2015,3975,1610612744,400828626,1,4,58,0,"Jump Shot","3PT Field Goal",23,"Washington Wizards",-233,3,0,0.00,,0.00,0.00
"Damian Lillard","Portland Trail Blazers",2016-02-02,2015,6606,1610612757,400828620,3,4,25,0,"Jump Shot","2PT Field Goal",3,"Milwaukee Bucks",-30,7,0,0.00,,0.00,0.00
"DeMar DeRozan","Toronto Raptors",2016-02-10,2015,3978,1610612761,400828684,1,2,51,1,"Jump Shot","3PT Field Goal",25,"Minnesota Timberwolves",-183,175,0,0.00,,0.00,0.00
"Dion Waiters","Oklahoma City Thunder",2016-02-03,2015,6628,1610612760,400828627,2,2,13,0,"Jump Shot","3PT Field Goal",22,"Orlando Magic",228,2,0,0.00,,0.00,0.00
"Zach LaVine","Minnesota Timberwolves",2016-02-10,2015,3064440,1610612750,400828684,3,3,24,0,"Jump Shot","3PT Field Goal",25,"Toronto Raptors",81,247,0,0.00,,0.00,0.00
"AlFarouq Aminu","Portland Trail Blazers",2016-02-02,2015,4248,1610612757,400828620,2,1,08,0,"Jump Shot","3PT Field Goal",24,"Milwaukee Bucks",45,237,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2016-02-03,2015,6475,1610612744,400828626,4,7,33,1,"Jump Shot","3PT Field Goal",25,"Washington Wizards",212,139,0,0.00,,0.00,0.00
"Raul Neto","Utah Jazz",2016-02-10,2015,2968361,1610612762,400828685,4,10,00,0,"Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",166,193,0,0.00,,0.00,0.00
"Ryan Anderson","New Orleans Pelicans",2016-02-10,2015,3412,1610612740,400828685,4,8,50,0,"Jump Shot","2PT Field Goal",15,"Utah Jazz",-79,136,0,0.00,,0.00,0.00
"Marcus Morris","Detroit Pistons",2016-02-04,2015,6462,1610612765,400828633,1,0,56,0,"Jump Shot","2PT Field Goal",9,"New York Knicks",-89,26,0,0.00,,0.00,0.00
"Archie Goodwin","Phoenix Suns",2016-02-10,2015,2991281,1610612756,400828686,2,10,04,0,"Jump Shot","3PT Field Goal",23,"Golden State Warriors",-216,104,0,0.00,,0.00,0.00
"Ramon Sessions","Washington Wizards",2016-02-03,2015,3231,1610612764,400828626,2,10,14,1,"Jump Shot","3PT Field Goal",23,"Golden State Warriors",238,23,0,0.00,,0.00,0.00
"Mason Plumlee","Portland Trail Blazers",2016-02-10,2015,2488653,1610612757,400828687,3,8,28,1,"Jump Shot","2PT Field Goal",14,"Houston Rockets",56,134,0,0.00,,0.00,0.00
"Joe Young","Indiana Pacers",2016-02-03,2015,2528386,1610612754,400828625,3,0,06,1,"Jump Shot","3PT Field Goal",24,"Brooklyn Nets",-6,247,0,0.00,,0.00,0.00
"Jason Terry","Houston Rockets",2016-02-04,2015,841,1610612745,400828636,4,3,49,0,"Jump Shot","3PT Field Goal",25,"Phoenix Suns",-225,120,0,0.00,,0.00,0.00
"Cody Zeller","Charlotte Hornets",2016-02-10,2015,2579258,1610612766,400828676,1,6,20,0,"Jump Shot","2PT Field Goal",19,"Indiana Pacers",-124,152,0,0.00,,0.00,0.00
"Frank Kaminsky","Charlotte Hornets",2016-02-10,2015,,1610612766,400828676,1,2,07,0,"Jump Shot","3PT Field Goal",27,"Indiana Pacers",217,164,0,0.00,,0.00,0.00
"Donald Sloan","Brooklyn Nets",2016-02-03,2015,4303,1610612751,400828625,1,10,32,1,"Jump Shot","2PT Field Goal",23,"Indiana Pacers",-168,160,0,0.00,,0.00,0.00
"Reggie Jackson","Detroit Pistons",2016-02-03,2015,6443,1610612765,400828624,1,11,12,0,"Jump Shot","3PT Field Goal",25,"Boston Celtics",205,156,0,0.00,,0.00,0.00
"Anthony Davis","New Orleans Pelicans",2016-02-03,2015,6583,1610612740,400828629,4,7,47,0,"Jump Shot","3PT Field Goal",23,"San Antonio Spurs",73,228,0,0.00,,0.00,0.00
"Carl Landry","Philadelphia 76ers",2016-02-10,2015,3217,1610612755,400828678,2,4,01,0,"Jump Shot","2PT Field Goal",20,"Sacramento Kings",-143,149,0,0.00,,0.00,0.00
"Danny Green","San Antonio Spurs",2016-02-03,2015,3988,1610612759,400828629,3,0,54,1,"Jump Shot","3PT Field Goal",22,"New Orleans Pelicans",-228,2,0,0.00,,0.00,0.00
"Avery Bradley","Boston Celtics",2016-02-10,2015,4240,1610612738,400828679,2,5,38,1,"Jump Shot","3PT Field Goal",24,"Los Angeles Clippers",66,239,0,0.00,,0.00,0.00
"ETwaun Moore","Chicago Bulls",2016-02-01,2015,6460,1610612741,400828615,1,10,16,1,"Jump Shot","2PT Field Goal",21,"Utah Jazz",-129,169,0,0.00,,0.00,0.00
"Danny Green","San Antonio Spurs",2016-02-01,2015,3988,1610612759,400828613,1,9,14,0,"Jump Shot","3PT Field Goal",25,"Orlando Magic",25,252,0,0.00,,0.00,0.00
"Chris Paul","Los Angeles Clippers",2016-02-03,2015,2779,1610612746,400828632,4,3,31,1,"Jump Shot","3PT Field Goal",26,"Minnesota Timberwolves",-48,262,0,0.00,,0.00,0.00
"Anthony Morrow","Oklahoma City Thunder",2016-02-03,2015,3474,1610612760,400828627,2,6,38,0,"Jump Shot","3PT Field Goal",24,"Orlando Magic",164,185,0,0.00,,0.00,0.00
"Emmanuel Mudiay","Denver Nuggets",2016-02-10,2015,3892818,1610612743,400828681,1,6,31,1,"Jump Shot","3PT Field Goal",25,"Detroit Pistons",-202,154,0,0.00,,0.00,0.00
"Kenneth Faried","Denver Nuggets",2016-02-10,2015,6433,1610612743,400828681,1,4,47,0,"Jump Shot","2PT Field Goal",3,"Detroit Pistons",-25,18,0,0.00,,0.00,0.00
"Evan Turner","Boston Celtics",2016-02-02,2015,4239,1610612738,400828617,4,5,08,1,"Jump Shot","2PT Field Goal",14,"New York Knicks",-115,80,0,0.00,,0.00,0.00
"Jamal Crawford","Los Angeles Clippers",2016-02-03,2015,165,1610612746,400828632,3,1,10,0,"Jump Shot","3PT Field Goal",23,"Minnesota Timberwolves",232,-10,0,0.00,,0.00,0.00
"KarlAnthony Towns","Minnesota Timberwolves",2016-02-03,2015,3136195,1610612750,400828632,3,3,25,1,"Jump Shot","2PT Field Goal",17,"Los Angeles Clippers",-43,174,0,0.00,,0.00,0.00
"Zach LaVine","Minnesota Timberwolves",2016-02-02,2015,3064440,1610612750,400828621,4,3,26,0,"Jump Shot","2PT Field Goal",6,"Los Angeles Lakers",-34,57,0,0.00,,0.00,0.00
"Pau Gasol","Chicago Bulls",2016-02-03,2015,996,1610612741,400828631,4,6,51,1,"Jump Shot","2PT Field Goal",17,"Sacramento Kings",86,156,0,0.00,,0.00,0.00
"Kyle Korver","Atlanta Hawks",2016-02-01,2015,2011,1610612737,400828610,3,3,06,0,"Jump Shot","3PT Field Goal",24,"Dallas Mavericks",-29,247,0,0.00,,0.00,0.00
"Kobe Bryant","Los Angeles Lakers",2016-02-10,2015,110,1610612747,400828682,4,4,06,0,"Jump Shot","3PT Field Goal",28,"Cleveland Cavaliers",-209,198,0,0.00,,0.00,0.00
"Andrew Wiggins","Minnesota Timberwolves",2016-02-02,2015,3059319,1610612750,400828621,3,0,53,1,"Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",151,188,0,0.00,,0.00,0.00
"Bryce DejeanJones","New Orleans Pelicans",2016-02-03,2015,2991475,1610612740,400828629,1,7,59,1,"Jump Shot","3PT Field Goal",24,"San Antonio Spurs",-119,219,0,0.00,,0.00,0.00
"Josh Smith","Houston Rockets",2016-02-04,2015,2411,1610612745,400828636,2,2,30,1,"Jump Shot","3PT Field Goal",24,"Phoenix Suns",73,237,0,0.00,,0.00,0.00
"Stanley Johnson","Detroit Pistons",2016-02-01,2015,3134881,1610612765,400828609,3,2,25,0,"Jump Shot","3PT Field Goal",25,"Brooklyn Nets",87,242,0,0.00,,0.00,0.00
"Stanley Johnson","Detroit Pistons",2016-02-01,2015,3134881,1610612765,400828609,2,8,07,0,"Jump Shot","3PT Field Goal",25,"Brooklyn Nets",-205,144,0,0.00,,0.00,0.00
"Mario Hezonja","Orlando Magic",2016-02-03,2015,2995706,1610612753,400828627,2,11,31,0,"Jump Shot","2PT Field Goal",17,"Oklahoma City Thunder",9,174,0,0.00,,0.00,0.00
"Nikola Jokic","Denver Nuggets",2016-02-10,2015,3112335,1610612743,400828681,2,1,37,0,"Jump Shot","2PT Field Goal",4,"Detroit Pistons",-42,21,0,0.00,,0.00,0.00
"Bradley Beal","Washington Wizards",2016-02-03,2015,6580,1610612764,400828626,2,0,57,0,"Jump Shot","3PT Field Goal",24,"Golden State Warriors",204,141,0,0.00,,0.00,0.00
"Leandro Barbosa","Golden State Warriors",2016-02-03,2015,2166,1610612744,400828626,4,10,53,0,"Jump Shot","3PT Field Goal",23,"Washington Wizards",-225,51,0,0.00,,0.00,0.00
"Bobby Portis","Chicago Bulls",2016-02-10,2015,3064482,1610612741,400828683,4,11,28,1,"Jump Shot","2PT Field Goal",5,"Atlanta Hawks",42,33,0,0.00,,0.00,0.00
"JR Smith","Cleveland Cavaliers",2016-02-01,2015,2444,1610612739,400828608,4,1,58,1,"Jump Shot","3PT Field Goal",25,"Indiana Pacers",104,229,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2016-02-03,2015,6475,1610612744,400828626,3,9,57,1,"Jump Shot","3PT Field Goal",25,"Washington Wizards",192,174,0,0.00,,0.00,0.00
"Kyle Lowry","Toronto Raptors",2016-02-02,2015,3012,1610612761,400828619,4,3,58,0,"Jump Shot","2PT Field Goal",8,"Phoenix Suns",-66,57,0,0.00,,0.00,0.00
"Spencer Hawes","Charlotte Hornets",2016-02-03,2015,3211,1610612766,400828622,2,8,55,0,"Jump Shot","3PT Field Goal",24,"Cleveland Cavaliers",241,16,0,0.00,,0.00,0.00
"PJ Tucker","Phoenix Suns",2016-02-10,2015,3033,1610612756,400828686,2,9,01,0,"Jump Shot","3PT Field Goal",25,"Golden State Warriors",184,183,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2016-02-04,2015,,1610612747,400828634,3,5,55,0,"Jump Shot","2PT Field Goal",20,"New Orleans Pelicans",-209,-11,0,0.00,,0.00,0.00
"Richard Jefferson","Cleveland Cavaliers",2016-02-03,2015,1006,1610612739,400828622,2,11,15,1,"Jump Shot","3PT Field Goal",25,"Charlotte Hornets",176,178,0,0.00,,0.00,0.00
"CJ McCollum","Portland Trail Blazers",2016-02-10,2015,2490149,1610612757,400828687,4,9,46,0,"Jump Shot","3PT Field Goal",24,"Houston Rockets",-99,228,0,0.00,,0.00,0.00
"ETwaun Moore","Chicago Bulls",2016-02-03,2015,6460,1610612741,400828631,3,0,02,0,"Jump Shot","2PT Field Goal",8,"Sacramento Kings",-79,41,0,0.00,,0.00,0.00
"TJ McConnell","Philadelphia 76ers",2016-02-03,2015,2530530,1610612755,400828623,3,1,36,0,"Jump Shot","2PT Field Goal",8,"Atlanta Hawks",68,57,0,0.00,,0.00,0.00
"Gordon Hayward","Utah Jazz",2016-02-10,2015,4249,1610612762,400828685,1,2,43,0,"Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",159,205,0,0.00,,0.00,0.00
"Jrue Holiday","New Orleans Pelicans",2016-02-10,2015,3995,1610612740,400828685,1,1,52,0,"Jump Shot","2PT Field Goal",11,"Utah Jazz",105,57,0,0.00,,0.00,0.00
"ETwaun Moore","Chicago Bulls",2016-02-03,2015,6460,1610612741,400828631,3,5,20,0,"Jump Shot","2PT Field Goal",19,"Sacramento Kings",-104,164,0,0.00,,0.00,0.00
"Ersan Ilyasova","Detroit Pistons",2016-02-03,2015,2767,1610612765,400828624,3,7,05,1,"Jump Shot","3PT Field Goal",25,"Boston Celtics",213,139,0,0.00,,0.00,0.00
"Nikola Jokic","Denver Nuggets",2016-02-03,2015,3112335,1610612743,400828630,4,5,09,0,"Jump Shot","3PT Field Goal",23,"Utah Jazz",-230,23,0,0.00,,0.00,0.00
"Beno Udrih","Miami Heat",2016-02-02,2015,2448,1610612748,400828618,4,11,42,0,"Jump Shot","3PT Field Goal",24,"Houston Rockets",-138,208,0,0.00,,0.00,0.00
"Brandon Jennings","Detroit Pistons",2016-02-10,2015,3997,1610612765,400828681,3,7,22,0,"Jump Shot","3PT Field Goal",24,"Denver Nuggets",241,21,0,0.00,,0.00,0.00
"George Hill","Indiana Pacers",2016-02-01,2015,3438,1610612754,400828608,2,3,54,1,"Jump Shot","3PT Field Goal",26,"Cleveland Cavaliers",-243,115,0,0.00,,0.00,0.00
"Josh Smith","Houston Rockets",2016-02-10,2015,2411,1610612745,400828687,1,3,52,0,"Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",4,244,0,0.00,,0.00,0.00
"PJ Tucker","Phoenix Suns",2016-02-04,2015,3033,1610612756,400828636,3,11,13,0,"Jump Shot","3PT Field Goal",25,"Houston Rockets",-132,214,0,0.00,,0.00,0.00
"Kristaps Porzingis","New York Knicks",2016-02-04,2015,3102531,1610612752,400828633,3,11,15,0,"Jump Shot","2PT Field Goal",18,"Detroit Pistons",132,129,0,0.00,,0.00,0.00
"Justise Winslow","Miami Heat",2016-02-02,2015,3135047,1610612748,400828618,3,5,34,1,"Jump Shot","3PT Field Goal",23,"Houston Rockets",235,28,0,0.00,,0.00,0.00
"Danny Green","San Antonio Spurs",2016-02-10,2015,3988,1610612759,400828677,4,9,58,1,"Jump Shot","3PT Field Goal",25,"Orlando Magic",137,213,0,0.00,,0.00,0.00
"Mike Conley","Memphis Grizzlies",2016-02-10,2015,3195,1610612763,400828680,3,4,40,0,"Jump Shot","3PT Field Goal",24,"Brooklyn Nets",14,247,0,0.00,,0.00,0.00
"Kevin Love","Cleveland Cavaliers",2016-02-03,2015,3449,1610612739,400828622,1,3,30,0,"Jump Shot","3PT Field Goal",23,"Charlotte Hornets",232,11,0,0.00,,0.00,0.00
"Stanley Johnson","Detroit Pistons",2016-02-10,2015,3134881,1610612765,400828681,1,7,12,0,"Jump Shot","2PT Field Goal",8,"Denver Nuggets",-86,13,0,0.00,,0.00,0.00
"JR Smith","Cleveland Cavaliers",2016-02-03,2015,2444,1610612739,400828622,2,0,00,1,"Jump Shot","3PT Field Goal",26,"Charlotte Hornets",-142,223,0,0.00,,0.00,0.00
"Anthony Tolliver","Detroit Pistons",2016-02-10,2015,3276,1610612765,400828681,4,8,03,1,"Jump Shot","3PT Field Goal",26,"Denver Nuggets",46,257,0,0.00,,0.00,0.00
"Lou Williams","Los Angeles Lakers",2016-02-10,2015,,1610612747,400828682,1,6,21,1,"Jump Shot","3PT Field Goal",27,"Cleveland Cavaliers",-119,247,0,0.00,,0.00,0.00
"Omri Casspi","Sacramento Kings",2016-02-01,2015,3554,1610612758,400828616,4,3,34,1,"Jump Shot","3PT Field Goal",26,"Milwaukee Bucks",-168,203,0,0.00,,0.00,0.00
"LeBron James","Cleveland Cavaliers",2016-02-01,2015,1966,1610612739,400828608,4,3,39,0,"Jump Shot","3PT Field Goal",26,"Indiana Pacers",-45,257,0,0.00,,0.00,0.00
"Kevin Love","Cleveland Cavaliers",2016-02-10,2015,3449,1610612739,400828682,2,1,17,1,"Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",-178,188,0,0.00,,0.00,0.00
"Mike Muscala","Atlanta Hawks",2016-02-10,2015,2490089,1610612737,400828683,1,4,39,0,"Jump Shot","2PT Field Goal",20,"Chicago Bulls",200,-16,0,0.00,,0.00,0.00
"Terrence Ross","Toronto Raptors",2016-02-10,2015,6619,1610612761,400828684,2,10,57,1,"Jump Shot","3PT Field Goal",24,"Minnesota Timberwolves",45,242,0,0.00,,0.00,0.00
"Derrick Rose","Chicago Bulls",2016-02-10,2015,3456,1610612741,400828683,3,5,58,0,"Jump Shot","2PT Field Goal",16,"Atlanta Hawks",-163,36,0,0.00,,0.00,0.00
"Kelly Olynyk","Boston Celtics",2016-02-02,2015,2489663,1610612738,400828617,4,11,20,0,"Jump Shot","2PT Field Goal",4,"New York Knicks",-40,21,0,0.00,,0.00,0.00
"Chris Paul","Los Angeles Clippers",2016-02-03,2015,2779,1610612746,400828632,2,3,32,0,"Jump Shot","3PT Field Goal",27,"Minnesota Timberwolves",0,272,0,0.00,,0.00,0.00
"Trey Lyles","Utah Jazz",2016-02-10,2015,3136196,1610612762,400828685,2,9,52,0,"Jump Shot","2PT Field Goal",11,"New Orleans Pelicans",1,111,0,0.00,,0.00,0.00
"Marco Belinelli","Sacramento Kings",2016-02-03,2015,3190,1610612758,400828631,4,1,23,1,"Jump Shot","3PT Field Goal",23,"Chicago Bulls",-235,7,0,0.00,,0.00,0.00
"Marco Belinelli","Sacramento Kings",2016-02-03,2015,3190,1610612758,400828631,3,8,49,0,"Jump Shot","2PT Field Goal",4,"Chicago Bulls",10,47,0,0.00,,0.00,0.00
"Marco Belinelli","Sacramento Kings",2016-02-03,2015,3190,1610612758,400828631,3,10,31,0,"Jump Shot","3PT Field Goal",23,"Chicago Bulls",236,31,0,0.00,,0.00,0.00
"Jordan McRae","Phoenix Suns",2016-02-04,2015,2531797,1610612756,400828636,4,7,49,0,"Jump Shot","3PT Field Goal",25,"Houston Rockets",223,124,0,0.00,,0.00,0.00
"Khris Middleton","Milwaukee Bucks",2016-02-02,2015,6609,1610612749,400828620,3,4,35,0,"Jump Shot","2PT Field Goal",16,"Portland Trail Blazers",-81,139,0,0.00,,0.00,0.00
"Rudy Gay","Sacramento Kings",2016-02-03,2015,3005,1610612758,400828631,3,4,40,1,"Jump Shot","2PT Field Goal",20,"Chicago Bulls",-30,203,0,0.00,,0.00,0.00
"Ersan Ilyasova","Detroit Pistons",2016-02-01,2015,2767,1610612765,400828609,1,3,55,0,"Jump Shot","3PT Field Goal",24,"Brooklyn Nets",163,188,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-02-10,2015,3992,1610612745,400828687,4,1,29,0,"Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",86,228,0,0.00,,0.00,0.00
"Chris Johnson","Utah Jazz",2016-02-03,2015,2325975,1610612762,400828630,1,3,01,1,"Jump Shot","3PT Field Goal",22,"Denver Nuggets",227,-5,0,0.00,,0.00,0.00
"Ty Lawson","Houston Rockets",2016-02-04,2015,4000,1610612745,400828636,4,9,47,0,"Jump Shot","3PT Field Goal",24,"Phoenix Suns",19,242,0,0.00,,0.00,0.00
"Will Barton","Denver Nuggets",2016-02-01,2015,6579,1610612743,400828614,4,3,08,1,"Jump Shot","3PT Field Goal",25,"Toronto Raptors",164,198,0,0.00,,0.00,0.00
"Terrence Jones","Houston Rockets",2016-02-02,2015,6597,1610612745,400828618,2,2,10,1,"Jump Shot","2PT Field Goal",15,"Miami Heat",-109,105,0,0.00,,0.00,0.00
"Norris Cole","New Orleans Pelicans",2016-02-03,2015,6431,1610612740,400828629,1,8,39,1,"Jump Shot","2PT Field Goal",21,"San Antonio Spurs",-173,124,0,0.00,,0.00,0.00
"Myles Turner","Indiana Pacers",2016-02-01,2015,3133628,1610612754,400828608,4,6,24,0,"Jump Shot","2PT Field Goal",3,"Cleveland Cavaliers",24,18,0,0.00,,0.00,0.00
"Terrence Ross","Toronto Raptors",2016-02-02,2015,6619,1610612761,400828619,2,8,13,0,"Jump Shot","3PT Field Goal",24,"Phoenix Suns",-135,208,0,0.00,,0.00,0.00
"Jamal Crawford","Los Angeles Clippers",2016-02-10,2015,165,1610612746,400828679,2,6,46,0,"Jump Shot","2PT Field Goal",15,"Boston Celtics",133,75,0,0.00,,0.00,0.00
"Channing Frye","Orlando Magic",2016-02-03,2015,2754,1610612753,400828627,1,0,58,0,"Jump Shot","2PT Field Goal",4,"Oklahoma City Thunder",46,16,0,0.00,,0.00,0.00
