name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Archie Goodwin","Phoenix Suns",2016-04-05,2015,2991281,1610612756,400829044,1,3,48,0,"Running Layup Shot","2PT Field Goal",1,"Atlanta Hawks",-7,11,0,0.00,,0.00,0.00
"James Anderson","Sacramento Kings",2016-04-11,2015,4242,1610612758,400829098,3,1,33,0,"Running Layup Shot","2PT Field Goal",1,"Phoenix Suns",9,11,0,0.00,,0.00,0.00
"Devin Booker","Phoenix Suns",2016-04-09,2015,3136193,1610612756,400829076,1,10,52,1,"Running Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",17,16,0,0.00,,0.00,0.00
"Serge Ibaka","Oklahoma City Thunder",2016-04-11,2015,3439,1610612760,400829096,3,5,03,0,"Running Layup Shot","2PT Field Goal",2,"Los Angeles Lakers",15,14,0,0.00,,0.00,0.00
"Emmanuel Mudiay","Denver Nuggets",2016-04-05,2015,3892818,1610612743,400829047,2,3,04,1,"Running Layup Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1,0,0.00,,0.00,0.00
"Ty Lawson","Indiana Pacers",2016-04-12,2015,4000,1610612754,400829099,4,4,52,0,"Running Layup Shot","2PT Field Goal",1,"New York Knicks",9,11,0,0.00,,0.00,0.00
"LeBron James","Cleveland Cavaliers",2016-04-05,2015,1966,1610612739,400829046,3,8,04,1,"Running Layup Shot","2PT Field Goal",0,"Milwaukee Bucks",6,-1,0,0.00,,0.00,0.00
"Ricky Rubio","Minnesota Timberwolves",2016-04-11,2015,4011,1610612750,400829094,3,10,59,1,"Running Layup Shot","2PT Field Goal",1,"Houston Rockets",4,11,0,0.00,,0.00,0.00
"Dante Cunningham","New Orleans Pelicans",2016-04-05,2015,3974,1610612740,400829041,3,3,32,1,"Running Layup Shot","2PT Field Goal",0,"Philadelphia 76ers",9,2,0,0.00,,0.00,0.00
"Shelvin Mack","Utah Jazz",2016-04-11,2015,6454,1610612762,400829097,4,3,03,1,"Running Layup Shot","2PT Field Goal",2,"Dallas Mavericks",22,0,0,0.00,,0.00,0.00
"Kent Bazemore","Atlanta Hawks",2016-04-09,2015,6637,1610612737,400829075,2,7,17,1,"Running Layup Shot","2PT Field Goal",1,"Boston Celtics",0,11,0,0.00,,0.00,0.00
"Austin Rivers","Los Angeles Clippers",2016-04-10,2015,6617,1610612746,400829083,3,0,41,0,"Running Layup Shot","2PT Field Goal",1,"Dallas Mavericks",-7,16,0,0.00,,0.00,0.00
"Jordan Farmar","Memphis Grizzlies",2016-04-05,2015,3002,1610612763,400829045,1,10,36,1,"Running Layup Shot","2PT Field Goal",1,"Chicago Bulls",15,-1,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-04-11,2015,3992,1610612745,400829094,1,3,38,1,"Running Layup Shot","2PT Field Goal",1,"Minnesota Timberwolves",4,16,0,0.00,,0.00,0.00
"Xavier Munford","Memphis Grizzlies",2016-04-05,2015,2983512,1610612763,400829045,4,8,55,0,"Running Layup Shot","2PT Field Goal",2,"Chicago Bulls",-24,-1,0,0.00,,0.00,0.00
"Ramon Sessions","Washington Wizards",2016-04-11,2015,3231,1610612764,400829093,1,3,24,1,"Running Layup Shot","2PT Field Goal",2,"Brooklyn Nets",24,7,0,0.00,,0.00,0.00
"Giannis Antetokounmpo","Milwaukee Bucks",2016-04-05,2015,3032977,1610612749,400829046,3,11,16,1,"Running Layup Shot","2PT Field Goal",0,"Cleveland Cavaliers",-2,-5,0,0.00,,0.00,0.00
"Wesley Johnson","Los Angeles Clippers",2016-04-12,2015,4247,1610612746,400829103,4,8,33,1,"Running Layup Shot","2PT Field Goal",1,"Memphis Grizzlies",9,16,0,0.00,,0.00,0.00
"KarlAnthony Towns","Minnesota Timberwolves",2016-04-03,2015,3136195,1610612750,400829033,3,6,56,0,"Running Layup Shot","2PT Field Goal",1,"Dallas Mavericks",-1,11,0,0.00,,0.00,0.00
"Rodney Stuckey","Indiana Pacers",2016-04-12,2015,3235,1610612754,400829099,4,1,09,0,"Running Layup Shot","2PT Field Goal",1,"New York Knicks",2,13,0,0.00,,0.00,0.00
"Devin Booker","Phoenix Suns",2016-04-05,2015,3136193,1610612756,400829044,1,1,37,1,"Running Layup Shot","2PT Field Goal",1,"Atlanta Hawks",14,-1,0,0.00,,0.00,0.00
"Montrezl Harrell","Houston Rockets",2016-04-13,2015,2991055,1610612745,400829111,4,1,21,0,"Running Layup Shot","2PT Field Goal",2,"Sacramento Kings",-27,2,0,0.00,,0.00,0.00
"LeBron James","Cleveland Cavaliers",2016-04-03,2015,1966,1610612739,400829031,2,9,28,1,"Running Layup Shot","2PT Field Goal",1,"Charlotte Hornets",-4,11,0,0.00,,0.00,0.00
"Khris Middleton","Milwaukee Bucks",2016-04-10,2015,6609,1610612749,400829084,2,1,36,1,"Running Layup Shot","2PT Field Goal",1,"Philadelphia 76ers",9,7,0,0.00,,0.00,0.00
"Courtney Lee","Charlotte Hornets",2016-04-05,2015,3445,1610612766,400829043,2,3,24,0,"Running Layup Shot","2PT Field Goal",2,"Toronto Raptors",17,11,0,0.00,,0.00,0.00
"Michael Beasley","Houston Rockets",2016-04-13,2015,3418,1610612745,400829111,2,7,16,0,"Running Layup Shot","2PT Field Goal",3,"Sacramento Kings",-16,26,0,0.00,,0.00,0.00
"Cody Zeller","Charlotte Hornets",2016-04-03,2015,2579258,1610612766,400829031,1,11,29,1,"Running Layup Shot","2PT Field Goal",0,"Cleveland Cavaliers",-6,-5,0,0.00,,0.00,0.00
"George Hill","Indiana Pacers",2016-04-12,2015,3438,1610612754,400829099,2,2,38,1,"Running Layup Shot","2PT Field Goal",0,"New York Knicks",-1,2,0,0.00,,0.00,0.00
"Luol Deng","Miami Heat",2016-04-05,2015,2429,1610612748,400829042,1,9,01,1,"Running Layup Shot","2PT Field Goal",1,"Detroit Pistons",9,8,0,0.00,,0.00,0.00
"Jordan McRae","Cleveland Cavaliers",2016-04-13,2015,2531797,1610612739,400829107,1,6,45,1,"Running Layup Shot","2PT Field Goal",0,"Detroit Pistons",-1,-5,0,0.00,,0.00,0.00
"Chris Paul","Los Angeles Clippers",2016-04-05,2015,2779,1610612746,400829051,1,6,46,1,"Running Layup Shot","2PT Field Goal",2,"Los Angeles Lakers",22,16,0,0.00,,0.00,0.00
"Devin Booker","Phoenix Suns",2016-04-11,2015,3136193,1610612756,400829098,3,10,55,1,"Running Layup Shot","2PT Field Goal",0,"Sacramento Kings",6,-5,0,0.00,,0.00,0.00
"Derrick Favors","Utah Jazz",2016-04-03,2015,4257,1610612762,400829036,3,8,59,1,"Running Layup Shot","2PT Field Goal",1,"Phoenix Suns",-7,11,0,0.00,,0.00,0.00
"Darrun Hilliard","Detroit Pistons",2016-04-13,2015,2578259,1610612765,400829107,3,4,10,0,"Running Layup Shot","2PT Field Goal",2,"Cleveland Cavaliers",14,-15,0,0.00,,0.00,0.00
"Ish Smith","Philadelphia 76ers",2016-04-01,2015,4305,1610612755,400829015,2,3,07,0,"Running Layup Shot","2PT Field Goal",0,"Charlotte Hornets",-1,3,0,0.00,,0.00,0.00
"Emmanuel Mudiay","Denver Nuggets",2016-04-13,2015,3892818,1610612743,400829117,1,2,39,1,"Running Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",-12,0,0,0.00,,0.00,0.00
"Bradley Beal","Washington Wizards",2016-04-01,2015,6580,1610612764,400829024,4,9,24,0,"Running Layup Shot","2PT Field Goal",0,"Phoenix Suns",9,2,0,0.00,,0.00,0.00
"Ish Smith","Philadelphia 76ers",2016-04-12,2015,4305,1610612755,400829101,2,1,16,1,"Running Layup Shot","2PT Field Goal",4,"Toronto Raptors",40,13,0,0.00,,0.00,0.00
"Rajon Rondo","Sacramento Kings",2016-04-05,2015,3026,1610612758,400829049,1,1,19,1,"Running Layup Shot","2PT Field Goal",2,"Portland Trail Blazers",25,4,0,0.00,,0.00,0.00
"Jordan Clarkson","Los Angeles Lakers",2016-04-10,2015,2528426,1610612747,400829082,2,3,12,1,"Running Layup Shot","2PT Field Goal",1,"Houston Rockets",15,-6,0,0.00,,0.00,0.00
"Luke Babbitt","New Orleans Pelicans",2016-04-05,2015,4250,1610612740,400829041,3,7,34,0,"Running Layup Shot","2PT Field Goal",2,"Philadelphia 76ers",-20,8,0,0.00,,0.00,0.00
"Tim Hardaway Jr","Atlanta Hawks",2016-04-11,2015,2528210,1610612737,400829090,4,6,01,1,"Running Layup Shot","2PT Field Goal",2,"Cleveland Cavaliers",-20,2,0,0.00,,0.00,0.00
"Evan Fournier","Orlando Magic",2016-04-03,2015,6588,1610612753,400829035,1,7,09,1,"Running Layup Shot","2PT Field Goal",1,"Memphis Grizzlies",12,11,0,0.00,,0.00,0.00
"Donald Sloan","Brooklyn Nets",2016-04-11,2015,4303,1610612751,400829093,1,3,30,1,"Running Layup Shot","2PT Field Goal",1,"Washington Wizards",-14,3,0,0.00,,0.00,0.00
"Robert Covington","Philadelphia 76ers",2016-04-05,2015,2490620,1610612755,400829041,4,6,54,1,"Running Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",-1,13,0,0.00,,0.00,0.00
"Rodney Stuckey","Indiana Pacers",2016-04-13,2015,3235,1610612754,400829112,1,10,09,1,"Running Layup Shot","2PT Field Goal",1,"Milwaukee Bucks",4,11,0,0.00,,0.00,0.00
"Bobby Portis","Chicago Bulls",2016-04-05,2015,3064482,1610612741,400829045,3,5,20,1,"Running Layup Shot","2PT Field Goal",2,"Memphis Grizzlies",24,2,0,0.00,,0.00,0.00
"Archie Goodwin","Phoenix Suns",2016-04-13,2015,2991281,1610612756,400829116,2,5,42,0,"Running Layup Shot","2PT Field Goal",0,"Los Angeles Clippers",9,-1,0,0.00,,0.00,0.00
"Justise Winslow","Miami Heat",2016-04-05,2015,3135047,1610612748,400829042,2,5,52,1,"Running Layup Shot","2PT Field Goal",1,"Detroit Pistons",-16,7,0,0.00,,0.00,0.00
"Ramon Sessions","Washington Wizards",2016-04-13,2015,3231,1610612764,400829108,3,7,00,1,"Running Layup Shot","2PT Field Goal",0,"Atlanta Hawks",-7,0,0,0.00,,0.00,0.00
"Axel Toupane","Denver Nuggets",2016-04-05,2015,3037805,1610612743,400829047,4,4,52,0,"Running Layup Shot","2PT Field Goal",2,"Oklahoma City Thunder",12,16,0,0.00,,0.00,0.00
"Matthew Dellavedova","Cleveland Cavaliers",2016-04-13,2015,2489716,1610612739,400829107,1,7,09,1,"Running Layup Shot","2PT Field Goal",3,"Detroit Pistons",22,23,0,0.00,,0.00,0.00
"Kent Bazemore","Atlanta Hawks",2016-04-05,2015,6637,1610612737,400829044,1,5,44,1,"Running Layup Shot","2PT Field Goal",0,"Phoenix Suns",-4,8,0,0.00,,0.00,0.00
"DAngelo Russell","Los Angeles Lakers",2016-04-11,2015,3136776,1610612747,400829096,1,8,08,0,"Running Layup Shot","2PT Field Goal",0,"Oklahoma City Thunder",-1,3,0,0.00,,0.00,0.00
"Zach LaVine","Minnesota Timberwolves",2016-04-05,2015,3064440,1610612750,400829050,4,2,47,0,"Running Layup Shot","2PT Field Goal",2,"Golden State Warriors",-1,26,0,0.00,,0.00,0.00
"John Jenkins","Phoenix Suns",2016-04-13,2015,6594,1610612756,400829116,4,4,02,1,"Running Layup Shot","2PT Field Goal",0,"Los Angeles Clippers",-1,-6,0,0.00,,0.00,0.00
"Toney Douglas","New Orleans Pelicans",2016-04-03,2015,3949086,1610612740,400829030,3,2,03,1,"Running Layup Shot","2PT Field Goal",1,"Brooklyn Nets",14,7,0,0.00,,0.00,0.00
"Brian Roberts","Portland Trail Blazers",2016-04-13,2015,6641,1610612757,400829117,4,11,09,1,"Running Layup Shot","2PT Field Goal",0,"Denver Nuggets",-1,-6,0,0.00,,0.00,0.00
"Jordan Clarkson","Los Angeles Lakers",2016-04-03,2015,2528426,1610612747,400829040,1,1,57,0,"Running Layup Shot","2PT Field Goal",1,"Boston Celtics",-12,8,0,0.00,,0.00,0.00
"Chris Paul","Los Angeles Clippers",2016-04-12,2015,2779,1610612746,400829103,1,11,09,1,"Running Layup Shot","2PT Field Goal",0,"Memphis Grizzlies",-6,2,0,0.00,,0.00,0.00
"Jordan Farmar","Memphis Grizzlies",2016-04-01,2015,3002,1610612763,400829019,1,4,41,1,"Running Layup Shot","2PT Field Goal",1,"Toronto Raptors",14,0,0,0.00,,0.00,0.00
"Ramon Sessions","Washington Wizards",2016-04-11,2015,3231,1610612764,400829093,1,11,20,1,"Running Layup Shot","2PT Field Goal",2,"Brooklyn Nets",-25,2,0,0.00,,0.00,0.00
"Axel Toupane","Denver Nuggets",2016-04-05,2015,3037805,1610612743,400829047,4,0,47,1,"Running Layup Shot","2PT Field Goal",1,"Oklahoma City Thunder",15,11,0,0.00,,0.00,0.00
"Rodney Stuckey","Indiana Pacers",2016-04-13,2015,3235,1610612754,400829112,2,2,01,0,"Running Layup Shot","2PT Field Goal",0,"Milwaukee Bucks",-2,0,0,0.00,,0.00,0.00
"Justin Holiday","Chicago Bulls",2016-04-09,2015,2284101,1610612741,400829078,1,0,00,1,"Running Layup Shot","2PT Field Goal",1,"Cleveland Cavaliers",17,-1,0,0.00,,0.00,0.00
"Russell Westbrook","Oklahoma City Thunder",2016-04-11,2015,3468,1610612760,400829096,3,2,51,1,"Running Layup Shot","2PT Field Goal",1,"Los Angeles Lakers",2,11,0,0.00,,0.00,0.00
"Dennis Schroder","Atlanta Hawks",2016-04-05,2015,3032979,1610612737,400829044,4,10,52,1,"Running Layup Shot","2PT Field Goal",1,"Phoenix Suns",15,0,0,0.00,,0.00,0.00
"JJ Redick","Los Angeles Clippers",2016-04-12,2015,3024,1610612746,400829103,2,1,16,1,"Running Layup Shot","2PT Field Goal",1,"Memphis Grizzlies",9,16,0,0.00,,0.00,0.00
"Amir Johnson","Boston Celtics",2016-04-01,2015,2769,1610612738,400829023,1,9,48,1,"Running Layup Shot","2PT Field Goal",1,"Golden State Warriors",9,11,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-04-13,2015,3992,1610612745,400829111,3,3,11,1,"Running Layup Shot","2PT Field Goal",1,"Sacramento Kings",-17,7,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-04-03,2015,3992,1610612745,400829032,3,6,34,1,"Running Layup Shot","2PT Field Goal",2,"Oklahoma City Thunder",-27,7,0,0.00,,0.00,0.00
"Patrick Beverley","Houston Rockets",2016-04-13,2015,3964,1610612745,400829111,2,10,52,1,"Running Layup Shot","2PT Field Goal",0,"Sacramento Kings",3,0,0,0.00,,0.00,0.00
"JJ Redick","Los Angeles Clippers",2016-04-05,2015,3024,1610612746,400829051,1,7,31,1,"Running Layup Shot","2PT Field Goal",2,"Los Angeles Lakers",-4,28,0,0.00,,0.00,0.00
"Gordon Hayward","Utah Jazz",2016-04-11,2015,4249,1610612762,400829097,4,1,43,1,"Running Layup Shot","2PT Field Goal",1,"Dallas Mavericks",9,-5,0,0.00,,0.00,0.00
"Dion Waiters","Oklahoma City Thunder",2016-04-03,2015,6628,1610612760,400829032,4,0,05,1,"Running Layup Shot","2PT Field Goal",3,"Houston Rockets",-30,-6,0,0.00,,0.00,0.00
"Metta World Peace","Los Angeles Lakers",2016-04-11,2015,25,1610612747,400829096,4,4,49,1,"Running Layup Shot","2PT Field Goal",1,"Oklahoma City Thunder",-9,7,0,0.00,,0.00,0.00
"DeMar DeRozan","Toronto Raptors",2016-04-01,2015,3978,1610612761,400829019,2,2,16,1,"Running Layup Shot","2PT Field Goal",1,"Memphis Grizzlies",6,16,0,0.00,,0.00,0.00
"Robert Covington","Philadelphia 76ers",2016-04-12,2015,2490620,1610612755,400829101,2,10,40,0,"Running Layup Shot","2PT Field Goal",0,"Toronto Raptors",4,2,0,0.00,,0.00,0.00
"Jeff Teague","Atlanta Hawks",2016-04-01,2015,4015,1610612737,400829018,1,8,29,1,"Running Layup Shot","2PT Field Goal",1,"Cleveland Cavaliers",-11,-1,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-04-13,2015,3992,1610612745,400829111,1,3,53,0,"Running Layup Shot","2PT Field Goal",2,"Sacramento Kings",-24,7,0,0.00,,0.00,0.00
"John Wall","Washington Wizards",2016-04-03,2015,4237,1610612764,400829034,3,1,24,0,"Running Layup Shot","2PT Field Goal",1,"Los Angeles Clippers",14,2,0,0.00,,0.00,0.00
"Ben McLemore","Sacramento Kings",2016-04-11,2015,2578213,1610612758,400829098,4,2,27,0,"Running Layup Shot","2PT Field Goal",0,"Phoenix Suns",1,2,0,0.00,,0.00,0.00
"DeAndre Jordan","Los Angeles Clippers",2016-04-05,2015,3442,1610612746,400829051,3,8,54,0,"Running Layup Shot","2PT Field Goal",1,"Los Angeles Lakers",-9,16,0,0.00,,0.00,0.00
"Mason Plumlee","Portland Trail Blazers",2016-04-13,2015,2488653,1610612757,400829117,1,4,39,1,"Running Layup Shot","2PT Field Goal",1,"Denver Nuggets",-11,-6,0,0.00,,0.00,0.00
"Khris Middleton","Milwaukee Bucks",2016-04-01,2015,6609,1610612749,400829020,1,11,07,1,"Running Layup Shot","2PT Field Goal",3,"Orlando Magic",-32,2,0,0.00,,0.00,0.00
"Patrick Beverley","Houston Rockets",2016-04-13,2015,3964,1610612745,400829111,2,4,12,1,"Running Layup Shot","2PT Field Goal",1,"Sacramento Kings",10,-1,0,0.00,,0.00,0.00
"Garrett Temple","Washington Wizards",2016-04-03,2015,4023,1610612764,400829034,1,1,02,0,"Running Layup Shot","2PT Field Goal",1,"Los Angeles Clippers",19,-5,0,0.00,,0.00,0.00
"John Jenkins","Phoenix Suns",2016-04-01,2015,6594,1610612756,400829024,2,11,29,1,"Running Layup Shot","2PT Field Goal",2,"Washington Wizards",20,0,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-04-03,2015,3992,1610612745,400829032,1,3,42,1,"Running Layup Shot","2PT Field Goal",1,"Oklahoma City Thunder",-14,-5,0,0.00,,0.00,0.00
"LeBron James","Cleveland Cavaliers",2016-04-03,2015,1966,1610612739,400829031,1,1,09,1,"Running Layup Shot","2PT Field Goal",0,"Charlotte Hornets",-9,3,0,0.00,,0.00,0.00
"Tim Frazier","New Orleans Pelicans",2016-04-03,2015,2488945,1610612740,400829030,1,1,36,1,"Running Layup Shot","2PT Field Goal",1,"Brooklyn Nets",-16,7,0,0.00,,0.00,0.00
"Jae Crowder","Boston Celtics",2016-04-09,2015,6581,1610612738,400829075,1,9,21,1,"Running Layup Shot","2PT Field Goal",1,"Atlanta Hawks",10,-1,0,0.00,,0.00,0.00
"Khris Middleton","Milwaukee Bucks",2016-04-01,2015,6609,1610612749,400829020,1,10,44,0,"Running Layup Shot","2PT Field Goal",0,"Orlando Magic",-2,2,0,0.00,,0.00,0.00
"Paul Millsap","Atlanta Hawks",2016-04-01,2015,3015,1610612737,400829018,3,4,01,1,"Running Layup Shot","2PT Field Goal",1,"Cleveland Cavaliers",12,0,0,0.00,,0.00,0.00
"Jordan Hamilton","New Orleans Pelicans",2016-04-06,2015,6436,1610612740,400829055,2,0,49,1,"Running Layup Shot","2PT Field Goal",0,"Boston Celtics",-1,8,0,0.00,,0.00,0.00
"Ramon Sessions","Washington Wizards",2016-04-03,2015,3231,1610612764,400829034,1,6,58,0,"Running Layup Shot","2PT Field Goal",1,"Los Angeles Clippers",9,7,0,0.00,,0.00,0.00
"Frank Kaminsky","Charlotte Hornets",2016-04-01,2015,,1610612766,400829015,2,5,58,1,"Running Layup Shot","2PT Field Goal",1,"Philadelphia 76ers",-6,16,0,0.00,,0.00,0.00
"Solomon Hill","Indiana Pacers",2016-04-06,2015,2488958,1610612754,400829052,3,8,15,1,"Running Layup Shot","2PT Field Goal",1,"Cleveland Cavaliers",-2,11,0,0.00,,0.00,0.00
"Darren Collison","Sacramento Kings",2016-04-09,2015,3973,1610612758,400829080,4,3,00,0,"Running Layup Shot","2PT Field Goal",3,"Oklahoma City Thunder",-24,21,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-04-03,2015,6472,1610612738,400829040,2,4,25,1,"Running Layup Shot","2PT Field Goal",2,"Los Angeles Lakers",12,21,0,0.00,,0.00,0.00
"Kyle Lowry","Toronto Raptors",2016-04-01,2015,3012,1610612761,400829019,4,3,12,0,"Running Layup Shot","2PT Field Goal",1,"Memphis Grizzlies",0,13,0,0.00,,0.00,0.00
"Enes Kanter","Oklahoma City Thunder",2016-04-06,2015,6447,1610612760,400829058,4,3,56,1,"Running Layup Shot","2PT Field Goal",0,"Portland Trail Blazers",-4,2,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-04-06,2015,3992,1610612745,400829057,1,4,53,0,"Running Layup Shot","2PT Field Goal",2,"Dallas Mavericks",-11,23,0,0.00,,0.00,0.00
"Bradley Beal","Washington Wizards",2016-04-01,2015,6580,1610612764,400829024,2,7,17,0,"Running Layup Shot","2PT Field Goal",1,"Phoenix Suns",9,16,0,0.00,,0.00,0.00
"Shane Larkin","Brooklyn Nets",2016-04-03,2015,2596158,1610612751,400829030,1,4,19,1,"Running Layup Shot","2PT Field Goal",3,"New Orleans Pelicans",30,-6,0,0.00,,0.00,0.00
"Giannis Antetokounmpo","Milwaukee Bucks",2016-04-03,2015,3032977,1610612749,400829037,1,1,12,1,"Running Layup Shot","2PT Field Goal",0,"Chicago Bulls",-6,3,0,0.00,,0.00,0.00
"Devin Booker","Phoenix Suns",2016-04-03,2015,3136193,1610612756,400829036,4,6,04,0,"Running Layup Shot","2PT Field Goal",1,"Utah Jazz",10,-1,0,0.00,,0.00,0.00
"Patrick Beverley","Houston Rockets",2016-04-06,2015,3964,1610612745,400829057,1,7,52,1,"Running Layup Shot","2PT Field Goal",0,"Dallas Mavericks",9,2,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-04-06,2015,3992,1610612745,400829057,3,4,38,0,"Running Layup Shot","2PT Field Goal",2,"Dallas Mavericks",-24,11,0,0.00,,0.00,0.00
"Tim Frazier","New Orleans Pelicans",2016-04-03,2015,2488945,1610612740,400829030,2,6,33,1,"Running Layup Shot","2PT Field Goal",1,"Brooklyn Nets",14,0,0,0.00,,0.00,0.00
"Jeff Teague","Atlanta Hawks",2016-04-09,2015,4015,1610612737,400829075,4,3,23,1,"Running Layup Shot","2PT Field Goal",0,"Boston Celtics",6,2,0,0.00,,0.00,0.00
"Corey Brewer","Houston Rockets",2016-04-03,2015,3191,1610612745,400829032,4,6,09,1,"Running Layup Shot","2PT Field Goal",1,"Oklahoma City Thunder",17,7,0,0.00,,0.00,0.00
"Luke Babbitt","New Orleans Pelicans",2016-04-03,2015,4250,1610612740,400829030,1,2,19,1,"Running Layup Shot","2PT Field Goal",3,"Brooklyn Nets",30,3,0,0.00,,0.00,0.00
"Tim Frazier","New Orleans Pelicans",2016-04-09,2015,2488945,1610612740,400829076,2,10,56,1,"Running Layup Shot","2PT Field Goal",0,"Phoenix Suns",-7,3,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-04-03,2015,3992,1610612745,400829032,4,8,20,0,"Running Layup Shot","2PT Field Goal",1,"Oklahoma City Thunder",-14,8,0,0.00,,0.00,0.00
"Isaiah Thomas","Boston Celtics",2016-04-01,2015,6472,1610612738,400829023,3,3,38,1,"Running Layup Shot","2PT Field Goal",2,"Golden State Warriors",12,18,0,0.00,,0.00,0.00
"Jabari Parker","Milwaukee Bucks",2016-04-01,2015,3056600,1610612749,400829020,1,4,17,1,"Running Layup Shot","2PT Field Goal",0,"Orlando Magic",-9,-1,0,0.00,,0.00,0.00
"Terry Rozier","Boston Celtics",2016-04-03,2015,3074752,1610612738,400829040,2,3,08,1,"Running Layup Shot","2PT Field Goal",2,"Los Angeles Lakers",-11,21,0,0.00,,0.00,0.00
"Archie Goodwin","Phoenix Suns",2016-04-09,2015,2991281,1610612756,400829076,4,9,23,1,"Running Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",4,11,0,0.00,,0.00,0.00
"AlFarouq Aminu","Portland Trail Blazers",2016-04-06,2015,4248,1610612757,400829058,4,8,01,1,"Running Layup Shot","2PT Field Goal",0,"Oklahoma City Thunder",4,2,0,0.00,,0.00,0.00
"Derrick Rose","Chicago Bulls",2016-04-09,2015,3456,1610612741,400829078,1,11,10,0,"Running Layup Shot","2PT Field Goal",1,"Cleveland Cavaliers",17,-1,0,0.00,,0.00,0.00
"Goran Dragic","Miami Heat",2016-04-02,2015,3423,1610612748,400829029,1,10,40,0,"Running Layup Shot","2PT Field Goal",2,"Portland Trail Blazers",-27,8,0,0.00,,0.00,0.00
"Kyrie Irving","Cleveland Cavaliers",2016-04-06,2015,6442,1610612739,400829052,1,1,31,1,"Running Layup Shot","2PT Field Goal",1,"Indiana Pacers",10,16,0,0.00,,0.00,0.00
"James Michael McAdoo","Golden State Warriors",2016-04-03,2015,2594818,1610612744,400829039,3,2,17,1,"Running Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",6,11,0,0.00,,0.00,0.00
"PJ Hairston","Memphis Grizzlies",2016-04-09,2015,2594816,1610612763,400829077,1,2,18,1,"Running Layup Shot","2PT Field Goal",3,"Golden State Warriors",33,7,0,0.00,,0.00,0.00
"Jeff Green","Los Angeles Clippers",2016-04-03,2015,3209,1610612746,400829034,1,0,55,0,"Running Layup Shot","2PT Field Goal",1,"Washington Wizards",2,13,0,0.00,,0.00,0.00
"Avery Bradley","Boston Celtics",2016-04-09,2015,4240,1610612738,400829075,3,6,15,0,"Running Layup Shot","2PT Field Goal",1,"Atlanta Hawks",12,2,0,0.00,,0.00,0.00
"Al Horford","Atlanta Hawks",2016-04-09,2015,3213,1610612737,400829075,3,11,40,0,"Running Layup Shot","2PT Field Goal",0,"Boston Celtics",9,-1,0,0.00,,0.00,0.00
"Nicolas Batum","Charlotte Hornets",2016-04-03,2015,3416,1610612766,400829031,2,4,31,1,"Running Layup Shot","2PT Field Goal",1,"Cleveland Cavaliers",-9,-5,0,0.00,,0.00,0.00
"LeBron James","Cleveland Cavaliers",2016-04-01,2015,1966,1610612739,400829018,3,9,17,1,"Running Layup Shot","2PT Field Goal",1,"Atlanta Hawks",-1,11,0,0.00,,0.00,0.00
"Kyrie Irving","Cleveland Cavaliers",2016-04-01,2015,6442,1610612739,400829018,2,11,10,0,"Running Layup Shot","2PT Field Goal",1,"Atlanta Hawks",-12,-1,0,0.00,,0.00,0.00
"Johnny OBryant","Milwaukee Bucks",2016-04-10,2015,,1610612749,400829084,1,1,32,1,"Running Layup Shot","2PT Field Goal",0,"Philadelphia 76ers",1,2,0,0.00,,0.00,0.00
"Leandro Barbosa","Golden State Warriors",2016-04-03,2015,2166,1610612744,400829039,3,0,26,1,"Running Layup Shot","2PT Field Goal",2,"Portland Trail Blazers",10,26,0,0.00,,0.00,0.00
"John Wall","Washington Wizards",2016-04-01,2015,4237,1610612764,400829024,1,0,00,0,"Running Layup Shot","2PT Field Goal",2,"Phoenix Suns",-20,3,0,0.00,,0.00,0.00
"Rodney Stuckey","Indiana Pacers",2016-04-06,2015,3235,1610612754,400829052,1,0,57,0,"Running Layup Shot","2PT Field Goal",1,"Cleveland Cavaliers",19,-5,0,0.00,,0.00,0.00
"Evan Fournier","Orlando Magic",2016-04-06,2015,6588,1610612753,400829053,3,4,55,1,"Running Layup Shot","2PT Field Goal",0,"Detroit Pistons",-2,0,0,0.00,,0.00,0.00
"Xavier Munford","Memphis Grizzlies",2016-04-03,2015,2983512,1610612763,400829035,2,2,42,1,"Running Layup Shot","2PT Field Goal",0,"Orlando Magic",-6,0,0,0.00,,0.00,0.00
